#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
PAK2	PLD2	9606.ENSP00000314067	9606.ENSP00000263088	0	0	0	0	0	0	0.400	0.091	0.431
PAK2	ZAP70	9606.ENSP00000314067	9606.ENSP00000264972	0	0	0	0.569	0	0.071	0.400	0.106	0.458
PAK2	PIK3R1	9606.ENSP00000314067	9606.ENSP00000428056	0	0	0	0	0.049	0	0.400	0.165	0.482
PAK2	ROCK1	9606.ENSP00000314067	9606.ENSP00000382697	0	0	0	0.603	0.180	0.071	0.400	0.100	0.533
PAK2	VAV3	9606.ENSP00000314067	9606.ENSP00000359073	0	0	0	0	0	0	0.500	0.133	0.548
PAK2	PPP1R12B	9606.ENSP00000314067	9606.ENSP00000375821	0	0	0	0	0.049	0.067	0.500	0.145	0.570
PAK2	PPP1R12A	9606.ENSP00000314067	9606.ENSP00000389168	0	0	0	0	0.095	0.067	0.500	0.185	0.609
PAK2	RHOA	9606.ENSP00000314067	9606.ENSP00000400175	0	0	0	0	0.078	0.270	0	0.591	0.701
PAK2	VAV1	9606.ENSP00000314067	9606.ENSP00000472929	0	0	0	0	0.049	0	0.500	0.514	0.748
PAK2	RAC1	9606.ENSP00000314067	9606.ENSP00000348461	0	0	0	0	0.077	0.840	0.700	0.666	0.983
PDGFA	STAT5A	9606.ENSP00000346508	9606.ENSP00000341208	0	0	0	0	0	0	0.500	0.138	0.550
PDGFA	PIK3R1	9606.ENSP00000346508	9606.ENSP00000428056	0	0	0	0	0	0.046	0.400	0.182	0.490
PDGFA	PTPN11	9606.ENSP00000346508	9606.ENSP00000489597	0	0	0	0	0	0	0.400	0.222	0.513
PDGFA	THBS2	9606.ENSP00000346508	9606.ENSP00000355751	0	0	0	0	0.049	0	0.500	0.219	0.596
PDGFA	SPP1	9606.ENSP00000346508	9606.ENSP00000378517	0	0	0	0	0.053	0	0.500	0.344	0.662
PFN1	VAV1	9606.ENSP00000225655	9606.ENSP00000472929	0	0	0	0	0.067	0	0	0.433	0.448
PFN1	PPP1CA	9606.ENSP00000225655	9606.ENSP00000326031	0	0	0	0	0.445	0	0	0.077	0.466
PFN1	RAP1A	9606.ENSP00000225655	9606.ENSP00000358723	0	0	0	0	0.080	0.093	0	0.516	0.561
PFN1	RAC1	9606.ENSP00000225655	9606.ENSP00000348461	0	0	0	0	0.106	0.098	0.500	0.252	0.658
PFN1	SCIN	9606.ENSP00000225655	9606.ENSP00000297029	0	0	0	0	0.058	0.162	0	0.874	0.891
PFN1	RHOA	9606.ENSP00000225655	9606.ENSP00000400175	0	0	0	0	0.445	0.211	0.500	0.757	0.939
PIK3R1	RARA	9606.ENSP00000428056	9606.ENSP00000254066	0	0	0	0	0.049	0.309	0	0.498	0.641
PIK3R1	PLD2	9606.ENSP00000428056	9606.ENSP00000263088	0	0	0	0	0	0	0.400	0.068	0.416
PIK3R1	PIKFYVE	9606.ENSP00000428056	9606.ENSP00000264380	0	0	0	0	0.061	0	0.900	0.190	0.917
PIK3R1	ZAP70	9606.ENSP00000428056	9606.ENSP00000264972	0	0	0	0	0.056	0.330	0.900	0.293	0.949
PIK3R1	STAT5A	9606.ENSP00000428056	9606.ENSP00000341208	0	0	0	0	0.044	0	0	0.579	0.580
PIK3R1	RAC1	9606.ENSP00000428056	9606.ENSP00000348461	0	0	0	0	0.042	0.610	0.400	0.189	0.794
PIK3R1	TGFBR2	9606.ENSP00000428056	9606.ENSP00000351905	0	0	0	0	0.081	0.648	0	0.353	0.772
PIK3R1	PIP5K1A	9606.ENSP00000428056	9606.ENSP00000357883	0	0	0	0	0.042	0	0.913	0.184	0.926
PIK3R1	RAP1A	9606.ENSP00000428056	9606.ENSP00000358723	0	0	0	0	0.050	0.054	0.900	0.224	0.920
PIK3R1	VAV3	9606.ENSP00000428056	9606.ENSP00000359073	0	0	0	0.553	0.057	0.292	0.900	0.125	0.933
PIK3R1	SHC3	9606.ENSP00000428056	9606.ENSP00000364995	0	0	0	0	0.042	0.323	0	0.172	0.416
PIK3R1	PIP4K2A	9606.ENSP00000428056	9606.ENSP00000365757	0	0	0	0	0.057	0	0.906	0.177	0.921
PIK3R1	SPP1	9606.ENSP00000428056	9606.ENSP00000378517	0	0	0	0	0	0.371	0	0.654	0.773
PIK3R1	PPP1R12A	9606.ENSP00000428056	9606.ENSP00000389168	0	0	0	0	0.081	0.355	0	0.219	0.497
PIK3R1	RHOA	9606.ENSP00000428056	9606.ENSP00000400175	0	0	0	0	0.047	0.173	0.500	0.354	0.711
PIK3R1	PIP5K1C	9606.ENSP00000428056	9606.ENSP00000466363	0	0	0	0	0.060	0	0.913	0.158	0.925
PIK3R1	VAV1	9606.ENSP00000428056	9606.ENSP00000472929	0	0	0	0.552	0.049	0.625	0.900	0.510	0.980
PIK3R1	PTPN11	9606.ENSP00000428056	9606.ENSP00000489597	0	0	0	0	0.048	0.880	0.900	0.691	0.996
PIKFYVE	PIP5K1A	9606.ENSP00000264380	9606.ENSP00000357883	0	0	0	0.557	0.060	0	0	0.549	0.558
PIKFYVE	ROCK1	9606.ENSP00000264380	9606.ENSP00000382697	0	0	0	0	0.111	0	0.900	0.120	0.915
PIKFYVE	SCIN	9606.ENSP00000264380	9606.ENSP00000297029	0	0	0	0	0	0	0.900	0.202	0.916
PIKFYVE	PIP4K2A	9606.ENSP00000264380	9606.ENSP00000365757	0	0	0	0.578	0.042	0	0.900	0.458	0.943
PIP4K2A	SCIN	9606.ENSP00000365757	9606.ENSP00000297029	0	0	0	0	0	0	0.900	0.122	0.908
PIP4K2A	PIP5K1A	9606.ENSP00000365757	9606.ENSP00000357883	0	0	0	0.733	0.042	0.171	0.900	0.287	0.935
PIP4K2A	ROCK1	9606.ENSP00000365757	9606.ENSP00000382697	0	0	0	0	0.047	0.062	0.900	0.052	0.903
PIP4K2A	PIP5K1C	9606.ENSP00000365757	9606.ENSP00000466363	0	0	0	0.719	0	0	0.900	0.294	0.926
PIP5K1A	SCIN	9606.ENSP00000357883	9606.ENSP00000297029	0	0	0	0	0	0	0.900	0.184	0.914
PIP5K1A	ROCK1	9606.ENSP00000357883	9606.ENSP00000382697	0	0	0	0	0.042	0.062	0.900	0.179	0.916
PIP5K1A	RHOA	9606.ENSP00000357883	9606.ENSP00000400175	0	0	0	0	0.042	0.084	0.900	0.221	0.922
PIP5K1A	PIP5K1C	9606.ENSP00000357883	9606.ENSP00000466363	0	0	0.058	0.963	0.049	0.730	0.900	0.074	0.973
PIP5K1C	PLD2	9606.ENSP00000466363	9606.ENSP00000263088	0	0	0	0	0.075	0.069	0	0.535	0.565
PIP5K1C	SCIN	9606.ENSP00000466363	9606.ENSP00000297029	0	0	0	0	0	0	0.900	0.224	0.919
PIP5K1C	ROCK1	9606.ENSP00000466363	9606.ENSP00000382697	0	0	0	0	0	0.062	0.900	0.090	0.907
PIP5K1C	RHOA	9606.ENSP00000466363	9606.ENSP00000400175	0	0	0	0	0	0.084	0.900	0.320	0.932
PLA2G10	PLA2G12A	9606.ENSP00000393847	9606.ENSP00000243501	0	0	0	0	0.045	0	0.500	0.955	0.976
PLA2G10	PLD2	9606.ENSP00000393847	9606.ENSP00000263088	0	0	0	0	0	0	0.650	0.203	0.709
PLA2G12A	PLD2	9606.ENSP00000243501	9606.ENSP00000263088	0	0	0	0	0	0	0.650	0.081	0.664
PLA2G4B	PLD2	9606.ENSP00000396045	9606.ENSP00000263088	0	0	0	0	0.060	0	0.650	0.116	0.684
PLD2	RAC1	9606.ENSP00000263088	9606.ENSP00000348461	0	0	0	0	0	0.071	0.500	0.073	0.531
PLD2	RPS6KB2	9606.ENSP00000263088	9606.ENSP00000308413	0	0	0	0	0.044	0	0	0.539	0.540
PLD2	RHOA	9606.ENSP00000263088	9606.ENSP00000400175	0	0	0	0	0	0.071	0.900	0.413	0.940
PPP1CA	SKP1	9606.ENSP00000326031	9606.ENSP00000231487	0	0.020	0	0	0.149	0.303	0	0.143	0.448
PPP1CA	PPP2R5A	9606.ENSP00000326031	9606.ENSP00000261461	0	0	0	0	0.047	0.301	0	0.348	0.527
PPP1CA	PRKCE	9606.ENSP00000326031	9606.ENSP00000306124	0	0	0	0	0.050	0.096	0.900	0.090	0.911
PPP1CA	PRKACA	9606.ENSP00000326031	9606.ENSP00000309591	0	0	0	0	0.073	0.089	0.500	0.359	0.693
PPP1CA	PPP2CA	9606.ENSP00000326031	9606.ENSP00000418447	0	0	0.060	0.927	0.223	0.076	0	0.365	0.515
PPP1CA	TGFBR2	9606.ENSP00000326031	9606.ENSP00000351905	0	0	0	0	0	0.091	0.500	0.105	0.558
PPP1CA	PPP1R12B	9606.ENSP00000326031	9606.ENSP00000375821	0	0	0	0	0.086	0.483	0	0.198	0.588
PPP1CA	ROCK1	9606.ENSP00000326031	9606.ENSP00000382697	0	0	0	0	0.054	0.091	0.900	0.213	0.923
PPP1CA	PPP1R12A	9606.ENSP00000326031	9606.ENSP00000389168	0	0	0	0	0.093	0.499	0.900	0.422	0.970
PPP1R12A	RAC1	9606.ENSP00000389168	9606.ENSP00000348461	0	0	0	0	0.074	0.102	0.500	0.170	0.609
PPP1R12A	PPP1R12B	9606.ENSP00000389168	9606.ENSP00000375821	0	0	0.068	0.924	0.056	0.330	0.800	0.102	0.874
PPP1R12A	ROCK1	9606.ENSP00000389168	9606.ENSP00000382697	0	0	0	0	0.786	0.095	0.900	0.839	0.996
PPP1R12A	RHOA	9606.ENSP00000389168	9606.ENSP00000400175	0	0	0	0	0.095	0.480	0.500	0.979	0.994
PPP1R12B	RAC1	9606.ENSP00000375821	9606.ENSP00000348461	0	0	0	0	0.074	0.102	0.500	0.065	0.559
PPP1R12B	RHOA	9606.ENSP00000375821	9606.ENSP00000400175	0	0	0	0	0.074	0.102	0.500	0.311	0.675
PPP1R12B	ROCK1	9606.ENSP00000375821	9606.ENSP00000382697	0	0	0	0	0.116	0.095	0.500	0.302	0.684
PPP2CA	SKP1	9606.ENSP00000418447	9606.ENSP00000231487	0	0.052	0	0	0.270	0.057	0.500	0.231	0.703
PPP2CA	PPP2R5A	9606.ENSP00000418447	9606.ENSP00000261461	0	0	0	0	0.047	0.999	0.900	0.823	0.999
PPP2CA	RPS6KB2	9606.ENSP00000418447	9606.ENSP00000308413	0	0	0	0	0.091	0.173	0.900	0.568	0.963
PPP2CA	PRKACA	9606.ENSP00000418447	9606.ENSP00000309591	0	0	0	0	0.094	0.069	0	0.368	0.421
PPP2CA	RAC1	9606.ENSP00000418447	9606.ENSP00000348461	0	0	0	0	0.154	0.354	0	0.115	0.475
PPP2CA	TGFBR2	9606.ENSP00000418447	9606.ENSP00000351905	0	0	0	0	0.042	0.091	0.900	0.125	0.913
PPP2CA	RELA	9606.ENSP00000418447	9606.ENSP00000384273	0	0	0	0	0.073	0.418	0.900	0.175	0.949
PPP2CA	RHOA	9606.ENSP00000418447	9606.ENSP00000400175	0	0	0	0	0.207	0.126	0	0.468	0.599
PPP2CA	PTPN11	9606.ENSP00000418447	9606.ENSP00000489597	0	0	0	0	0.097	0	0.500	0.234	0.624
PPP2R5A	SKP1	9606.ENSP00000261461	9606.ENSP00000231487	0	0	0	0	0.042	0	0.500	0.137	0.550
PPP2R5A	PTPN11	9606.ENSP00000261461	9606.ENSP00000489597	0	0	0	0	0.106	0	0.500	0.077	0.551
PRICKLE2	WNT5A	9606.ENSP00000492363	9606.ENSP00000264634	0	0	0	0	0.082	0.058	0	0.541	0.568
PRICKLE2	RHOA	9606.ENSP00000492363	9606.ENSP00000400175	0	0	0	0	0	0.130	0	0.396	0.452
PRKACA	RPS6KB2	9606.ENSP00000309591	9606.ENSP00000308413	0	0	0.067	0.877	0.059	0.252	0.900	0.099	0.930
PRKACA	TJP1	9606.ENSP00000309591	9606.ENSP00000348416	0	0	0	0	0.042	0	0	0.402	0.403
PRKACA	RASGRP3	9606.ENSP00000309591	9606.ENSP00000385886	0	0	0	0	0	0.344	0	0.131	0.406
PRKACA	RAC1	9606.ENSP00000309591	9606.ENSP00000348461	0	0	0	0	0.080	0.214	0	0.285	0.439
PRKACA	TBL1XR1	9606.ENSP00000309591	9606.ENSP00000405574	0	0.003	0	0	0.042	0.055	0.400	0.139	0.470
PRKACA	TBL1X	9606.ENSP00000309591	9606.ENSP00000495556	0	0.003	0	0	0.044	0.055	0.400	0.204	0.511
PRKACA	RAP1A	9606.ENSP00000309591	9606.ENSP00000358723	0	0	0	0	0.068	0.129	0.900	0.343	0.939
PRKACA	RHOA	9606.ENSP00000309591	9606.ENSP00000400175	0	0	0	0	0.056	0.213	0.900	0.614	0.967
PRKACA	RELA	9606.ENSP00000309591	9606.ENSP00000384273	0	0	0	0	0.086	0.742	0.900	0.718	0.992
PRKCE	RHOA	9606.ENSP00000306124	9606.ENSP00000400175	0	0	0	0	0.059	0.302	0	0.266	0.475
PRKCE	PRKCH	9606.ENSP00000306124	9606.ENSP00000329127	0	0	0.056	0.968	0	0.217	0.400	0.060	0.527
PRKCE	RASGRP3	9606.ENSP00000306124	9606.ENSP00000385886	0	0	0	0.554	0.064	0.292	0	0.389	0.559
PRKCE	RPS6KB2	9606.ENSP00000306124	9606.ENSP00000308413	0	0	0	0.828	0	0.542	0	0.226	0.630
PRKCH	RHOA	9606.ENSP00000329127	9606.ENSP00000400175	0	0	0	0	0.066	0.302	0	0.173	0.414
PTPN11	ZAP70	9606.ENSP00000489597	9606.ENSP00000264972	0	0	0	0	0.067	0.097	0.900	0.856	0.986
PTPN11	STAT5A	9606.ENSP00000489597	9606.ENSP00000341208	0	0	0	0	0.063	0.526	0.800	0.742	0.974
PTPN11	VAV3	9606.ENSP00000489597	9606.ENSP00000359073	0	0	0	0.553	0.139	0	0.900	0.453	0.948
PTPN11	SHC3	9606.ENSP00000489597	9606.ENSP00000364995	0	0	0	0.554	0.087	0.071	0	0.429	0.473
PTPN11	ROCK1	9606.ENSP00000489597	9606.ENSP00000382697	0	0	0	0	0.124	0.097	0	0.420	0.502
PTPN11	RHOA	9606.ENSP00000489597	9606.ENSP00000400175	0	0	0	0	0.081	0.181	0	0.449	0.549
PTPN11	PTPRC	9606.ENSP00000489597	9606.ENSP00000411355	0	0	0	0.656	0.301	0.097	0	0.201	0.452
PTPN11	VAV1	9606.ENSP00000489597	9606.ENSP00000472929	0	0	0	0	0.146	0	0.900	0.893	0.990
PTPRC	RARA	9606.ENSP00000411355	9606.ENSP00000254066	0	0	0	0	0.061	0.064	0	0.401	0.428
PTPRC	ZAP70	9606.ENSP00000411355	9606.ENSP00000264972	0	0	0	0	0.263	0.097	0	0.739	0.811
PTPRC	WNT2	9606.ENSP00000411355	9606.ENSP00000265441	0	0	0	0	0.042	0.045	0	0.491	0.494
PTPRC	ZBTB16	9606.ENSP00000411355	9606.ENSP00000338157	0	0	0	0	0.056	0.045	0	0.419	0.431
PTPRC	STAT5A	9606.ENSP00000411355	9606.ENSP00000341208	0	0	0	0	0.162	0.052	0	0.590	0.646
PTPRC	TJP1	9606.ENSP00000411355	9606.ENSP00000348416	0	0	0	0	0.086	0	0	0.379	0.409
PTPRC	TGFBR2	9606.ENSP00000411355	9606.ENSP00000351905	0	0	0	0	0.127	0.097	0	0.395	0.482
PTPRC	VAV3	9606.ENSP00000411355	9606.ENSP00000359073	0	0	0	0	0.272	0.091	0	0.166	0.400
PTPRC	SPP1	9606.ENSP00000411355	9606.ENSP00000378517	0	0	0	0	0.049	0	0	0.572	0.575
PTPRC	RELA	9606.ENSP00000411355	9606.ENSP00000384273	0	0	0	0	0.083	0.106	0	0.370	0.439
PTPRC	VAV1	9606.ENSP00000411355	9606.ENSP00000472929	0	0	0	0	0.407	0.095	0	0.541	0.732
RAC1	WNT5A	9606.ENSP00000348461	9606.ENSP00000264634	0	0	0	0	0	0.068	0.500	0.252	0.621
RAC1	WASF3	9606.ENSP00000348461	9606.ENSP00000335055	0	0	0	0	0	0.153	0.500	0.163	0.615
RAC1	ROCK1	9606.ENSP00000348461	9606.ENSP00000382697	0	0	0	0	0.095	0.187	0	0.383	0.507
RAC1	RHOA	9606.ENSP00000348461	9606.ENSP00000400175	0	0	0.058	0.944	0.196	0.191	0.500	0.365	0.770
RAC1	VAV3	9606.ENSP00000348461	9606.ENSP00000359073	0	0	0	0	0.110	0.387	0.500	0.279	0.777
RAC1	VAV1	9606.ENSP00000348461	9606.ENSP00000472929	0	0	0	0	0.166	0.773	0.800	0.352	0.972
RAP1A	TJP1	9606.ENSP00000358723	9606.ENSP00000348416	0	0	0	0	0.042	0	0	0.454	0.455
RAP1A	ROCK1	9606.ENSP00000358723	9606.ENSP00000382697	0	0	0	0	0.162	0.110	0	0.269	0.408
RAP1A	VAV3	9606.ENSP00000358723	9606.ENSP00000359073	0	0	0	0	0.042	0.096	0.900	0.133	0.914
RAP1A	VAV1	9606.ENSP00000358723	9606.ENSP00000472929	0	0	0	0	0.049	0.096	0.900	0.224	0.924
RAP1A	RHOA	9606.ENSP00000358723	9606.ENSP00000400175	0	0	0.083	0.770	0.140	0.095	0.900	0.151	0.928
RAP1A	RASGRP3	9606.ENSP00000358723	9606.ENSP00000385886	0	0	0	0	0.049	0.474	0.900	0.650	0.980
RARA	TBL1X	9606.ENSP00000254066	9606.ENSP00000495556	0	0	0	0	0.074	0.066	0	0.408	0.443
RARA	TBL1XR1	9606.ENSP00000254066	9606.ENSP00000405574	0	0	0	0	0	0.165	0	0.509	0.572
RARA	STAT5A	9606.ENSP00000254066	9606.ENSP00000341208	0	0	0	0	0.083	0.045	0	0.673	0.688
RARA	RUNX1T1	9606.ENSP00000254066	9606.ENSP00000402257	0	0	0	0	0	0.071	0	0.812	0.818
RARA	RXRB	9606.ENSP00000254066	9606.ENSP00000363817	0	0	0	0.756	0.104	0.862	0.800	0.756	0.993
RARA	ZBTB16	9606.ENSP00000254066	9606.ENSP00000338157	0	0	0	0	0.049	0.311	0.900	0.960	0.997
RELA	SKP1	9606.ENSP00000384273	9606.ENSP00000231487	0	0	0	0	0.057	0.134	0.500	0.263	0.659
RELA	STAT5A	9606.ENSP00000384273	9606.ENSP00000341208	0	0	0	0	0.106	0.079	0	0.465	0.522
RELA	ROCK1	9606.ENSP00000384273	9606.ENSP00000382697	0	0	0	0	0.069	0.106	0.900	0.214	0.925
RELA	TBL1X	9606.ENSP00000384273	9606.ENSP00000495556	0	0	0	0	0.049	0.325	0	0.454	0.619
RHOA	WNT5A	9606.ENSP00000400175	9606.ENSP00000264634	0	0	0	0	0	0.068	0	0.588	0.599
RHOA	SCIN	9606.ENSP00000400175	9606.ENSP00000297029	0	0	0	0	0.067	0.095	0	0.451	0.496
RHOA	TJP1	9606.ENSP00000400175	9606.ENSP00000348416	0	0	0	0	0.047	0.162	0	0.621	0.670
RHOA	TGFBR2	9606.ENSP00000400175	9606.ENSP00000351905	0	0	0	0	0.106	0.110	0.900	0.474	0.952
RHOA	VAV3	9606.ENSP00000400175	9606.ENSP00000359073	0	0	0	0	0	0.567	0.900	0.489	0.975
RHOA	SPP1	9606.ENSP00000400175	9606.ENSP00000378517	0	0	0	0	0.043	0	0	0.419	0.420
RHOA	ROCK1	9606.ENSP00000400175	9606.ENSP00000382697	0	0	0	0	0.088	0.878	0.900	0.997	0.999
RHOA	VAV1	9606.ENSP00000400175	9606.ENSP00000472929	0	0	0	0	0.049	0.597	0.900	0.766	0.989
ROCK1	ZAP70	9606.ENSP00000382697	9606.ENSP00000264972	0	0	0	0	0.062	0	0.400	0.072	0.432
ROCK1	TJP1	9606.ENSP00000382697	9606.ENSP00000348416	0	0	0	0	0.044	0.045	0	0.444	0.448
ROCK1	VAV3	9606.ENSP00000382697	9606.ENSP00000359073	0	0	0	0	0	0	0.500	0.175	0.570
ROCK1	VAV1	9606.ENSP00000382697	9606.ENSP00000472929	0	0	0	0	0.047	0	0.500	0.209	0.590
RUNX1T1	ZBTB16	9606.ENSP00000402257	9606.ENSP00000338157	0	0	0	0	0.064	0.682	0	0.702	0.903
RUNX1T1	TBL1X	9606.ENSP00000402257	9606.ENSP00000495556	0	0	0	0	0	0.049	0	0.423	0.427
RUNX1T1	TBL1XR1	9606.ENSP00000402257	9606.ENSP00000405574	0	0	0	0	0.047	0.049	0	0.431	0.440
RXRB	TBL1XR1	9606.ENSP00000363817	9606.ENSP00000405574	0	0	0	0	0	0.086	0.500	0.057	0.531
RXRB	TBL1X	9606.ENSP00000363817	9606.ENSP00000495556	0	0	0	0	0.067	0.086	0.500	0.054	0.542
SDHD	UQCRFS1	9606.ENSP00000364699	9606.ENSP00000306397	0	0	0	0	0.906	0	0	0.509	0.952
SDHD	UQCR11	9606.ENSP00000364699	9606.ENSP00000467262	0	0	0	0	0.222	0	0	0.357	0.478
SDHD	UQCRQ	9606.ENSP00000364699	9606.ENSP00000367939	0	0	0	0	0.850	0	0.172	0.606	0.946
SHC3	ZAP70	9606.ENSP00000364995	9606.ENSP00000264972	0	0	0	0	0.053	0.315	0.900	0.168	0.938
SKP1	TBL1XR1	9606.ENSP00000231487	9606.ENSP00000405574	0	0	0	0	0.049	0.091	0.900	0.615	0.962
SKP1	TBL1X	9606.ENSP00000231487	9606.ENSP00000495556	0	0	0	0	0	0.328	0.900	0.581	0.969
SPP1	WNT5A	9606.ENSP00000378517	9606.ENSP00000264634	0	0	0	0	0.062	0	0	0.398	0.411
SPP1	THBS2	9606.ENSP00000378517	9606.ENSP00000355751	0	0	0	0	0.149	0	0.400	0.507	0.726
STAT5A	ZAP70	9606.ENSP00000341208	9606.ENSP00000264972	0	0	0	0	0.145	0.096	0	0.476	0.559
STAT5A	VAV1	9606.ENSP00000341208	9606.ENSP00000472929	0	0	0	0	0.097	0	0	0.390	0.426
TBL1X	TBL1XR1	9606.ENSP00000495556	9606.ENSP00000405574	0	0	0.048	0.984	0.042	0.735	0.900	0.986	0.999
UQCR11	UQCRFS1	9606.ENSP00000467262	9606.ENSP00000306397	0	0	0	0	0.411	0.985	0.851	0.847	0.999
UQCR11	UQCRQ	9606.ENSP00000467262	9606.ENSP00000367939	0	0	0	0	0.944	0.973	0.967	0.806	0.999
UQCRFS1	UQCRQ	9606.ENSP00000306397	9606.ENSP00000367939	0	0	0	0	0.934	0.995	0.851	0.833	0.999
VAV1	ZAP70	9606.ENSP00000472929	9606.ENSP00000264972	0	0	0	0	0.149	0.630	0.900	0.993	0.999
VAV1	WASF3	9606.ENSP00000472929	9606.ENSP00000335055	0	0	0	0	0	0	0.500	0.109	0.535
VAV1	VAV3	9606.ENSP00000472929	9606.ENSP00000359073	0	0	0.056	0.960	0.063	0	0.900	0.075	0.907
VAV3	ZAP70	9606.ENSP00000359073	9606.ENSP00000264972	0	0	0	0	0.087	0.045	0.900	0.546	0.955
VAV3	WASF3	9606.ENSP00000359073	9606.ENSP00000335055	0	0	0	0	0	0	0.500	0.088	0.524
WIF1	WNT5A	9606.ENSP00000286574	9606.ENSP00000264634	0	0	0	0	0.043	0.405	0.900	0.777	0.985
WIF1	WNT2	9606.ENSP00000286574	9606.ENSP00000265441	0	0	0	0	0.062	0	0.900	0.641	0.963
WNT2	WNT5A	9606.ENSP00000265441	9606.ENSP00000264634	0	0	0	0.927	0.092	0	0.500	0.416	0.711
